gbifid	x	y	plant	eventdate	day	month	year
1101742101	44.44681	5.45083	lavender				
1101732840	44.44681	5.45083	lavender				
1101723085	44.44681	5.45083	lavender				
1101723068	44.44681	5.45083	lavender				
1101723047	44.44681	5.45083	lavender				
1101723029	44.44681	5.45083	lavender				
1101723027	44.44681	5.45083	lavender				
1101723016	44.44681	5.45083	lavender				
1101722996	44.44681	5.45083	lavender				
1101722989	44.44681	5.45083	lavender				
1101696100	44.44681	5.45083	lavender				
1101696098	44.44681	5.45083	lavender				
1101696073	44.44681	5.45083	lavender				
1101696054	44.44681	5.45083	lavender				
1101696044	44.44681	5.45083	lavender				
1101682954	44.44681	5.45083	lavender				
1101682945	44.44681	5.45083	lavender				
474853510	44.44752	1.44199	lavender				
1143012111	44.4490031069	5.4489081669	lavender				
1143012143	44.4490124872	6.4189303188	lavender				
1215021760	44.44953	5.32522	lavender				
1106313601	44.44953	5.32522	lavender				
1106303605	44.44953	5.32522	lavender				
1106303598	44.44953	5.32522	lavender				
1106303591	44.44953	5.32522	lavender				
1106292269	44.44953	5.32522	lavender				
1105703028	44.44953	5.32522	lavender				
1105703023	44.44953	5.32522	lavender				
1105703013	44.44953	5.32522	lavender				
1105703000	44.44953	5.32522	lavender				
1105702986	44.44953	5.32522	lavender				
1105702975	44.44953	5.32522	lavender				
1105702970	44.44953	5.32522	lavender				
1105702964	44.44953	5.32522	lavender				
1105702960	44.44953	5.32522	lavender				
1105702949	44.44953	5.32522	lavender				
1105702942	44.44953	5.32522	lavender				
1105702939	44.44953	5.32522	lavender				
1105702937	44.44953	5.32522	lavender				
1105702920	44.44953	5.32522	lavender				
1105702902	44.44953	5.32522	lavender				
1105702860	44.44953	5.32522	lavender				
1105514716	44.44953	5.32522	lavender				
1105473495	44.44953	5.32522	lavender				
1105473448	44.44953	5.32522	lavender				
1105054610	44.44953	5.32522	lavender				
1105054572	44.44953	5.32522	lavender				
1105054233	44.44953	5.32522	lavender				
1105054187	44.44953	5.32522	lavender				
1103984090	44.44953	5.32522	lavender				
1103984052	44.44953	5.32522	lavender				
1103744542	44.44953	5.32522	lavender				
1103494932	44.44953	5.32522	lavender				
1103494917	44.44953	5.32522	lavender				
1103494901	44.44953	5.32522	lavender				
1103494853	44.44953	5.32522	lavender				
1103494848	44.44953	5.32522	lavender				
1103494845	44.44953	5.32522	lavender				
1103392015	44.44953	5.32522	lavender				
1103333558	44.44953	5.32522	lavender				
1103323314	44.44953	5.32522	lavender				
1103323305	44.44953	5.32522	lavender				
1103323304	44.44953	5.32522	lavender				
1103323298	44.44953	5.32522	lavender				
1102765029	44.44953	5.32522	lavender				
1102765011	44.44953	5.32522	lavender				
1102764997	44.44953	5.32522	lavender				
1102764991	44.44953	5.32522	lavender				
1102764978	44.44953	5.32522	lavender				
1102764973	44.44953	5.32522	lavender				
1102764959	44.44953	5.32522	lavender				
1102764958	44.44953	5.32522	lavender				
1102764930	44.44953	5.32522	lavender				
1102764889	44.44953	5.32522	lavender				
1102764882	44.44953	5.32522	lavender				
1102764874	44.44953	5.32522	lavender				
1102764871	44.44953	5.32522	lavender				
1102764867	44.44953	5.32522	lavender				
1102764857	44.44953	5.32522	lavender				
1102764846	44.44953	5.32522	lavender				
1102764844	44.44953	5.32522	lavender				
1102764840	44.44953	5.32522	lavender				
1102764832	44.44953	5.32522	lavender				
1102764831	44.44953	5.32522	lavender				
1102764814	44.44953	5.32522	lavender				
1102764802	44.44953	5.32522	lavender				
1102764800	44.44953	5.32522	lavender				
1102764797	44.44953	5.32522	lavender				
1102764792	44.44953	5.32522	lavender				
1102764787	44.44953	5.32522	lavender				
1102764786	44.44953	5.32522	lavender				
1102764784	44.44953	5.32522	lavender				
1102764783	44.44953	5.32522	lavender				
1102764780	44.44953	5.32522	lavender				
1102764778	44.44953	5.32522	lavender				
1102764776	44.44953	5.32522	lavender				
1102764773	44.44953	5.32522	lavender				
1102764759	44.44953	5.32522	lavender				
1102764754	44.44953	5.32522	lavender				
1102764750	44.44953	5.32522	lavender				
1102764741	44.44953	5.32522	lavender				
1102752278	44.44953	5.32522	lavender				
1102752265	44.44953	5.32522	lavender				
1102752256	44.44953	5.32522	lavender				
1102752255	44.44953	5.32522	lavender				
1102752239	44.44953	5.32522	lavender				
1102752219	44.44953	5.32522	lavender				
1102752212	44.44953	5.32522	lavender				
1102752200	44.44953	5.32522	lavender				
1102746411	44.44953	5.32522	lavender				
1102746403	44.44953	5.32522	lavender				
1102746352	44.44953	5.32522	lavender				
1102746326	44.44953	5.32522	lavender				
1102746304	44.44953	5.32522	lavender				
1102746298	44.44953	5.32522	lavender				
1102722799	44.44953	5.32522	lavender				
1102713140	44.44953	5.32522	lavender				
1102713113	44.44953	5.32522	lavender				
1102713096	44.44953	5.32522	lavender				
1102713084	44.44953	5.32522	lavender				
1102713081	44.44953	5.32522	lavender				
1102713076	44.44953	5.32522	lavender				
1102713074	44.44953	5.32522	lavender				
1102713073	44.44953	5.32522	lavender				
1102713067	44.44953	5.32522	lavender				
1102713066	44.44953	5.32522	lavender				
1102713065	44.44953	5.32522	lavender				
1102713063	44.44953	5.32522	lavender				
1102713052	44.44953	5.32522	lavender				
1102713046	44.44953	5.32522	lavender				
1102713034	44.44953	5.32522	lavender				
1102482258	44.44953	5.32522	lavender				
1102482222	44.44953	5.32522	lavender				
1102473099	44.44953	5.32522	lavender				
1101864571	44.44953	5.32522	lavender				
1101864455	44.44953	5.32522	lavender				
1101864434	44.44953	5.32522	lavender				
1101864430	44.44953	5.32522	lavender				
1101864425	44.44953	5.32522	lavender				
1101864404	44.44953	5.32522	lavender				
1101864380	44.44953	5.32522	lavender				
1101855372	44.44953	5.32522	lavender				
1101855329	44.44953	5.32522	lavender				
1101802787	44.44953	5.32522	lavender				
1101802780	44.44953	5.32522	lavender				
1101794359	44.44953	5.32522	lavender				
1101794331	44.44953	5.32522	lavender				
1101763405	44.44953	5.32522	lavender				
1101763393	44.44953	5.32522	lavender				
1101763391	44.44953	5.32522	lavender				
1101763381	44.44953	5.32522	lavender				
1101763379	44.44953	5.32522	lavender				
1101763359	44.44953	5.32522	lavender				
1101763345	44.44953	5.32522	lavender				
1101763339	44.44953	5.32522	lavender				
1101763329	44.44953	5.32522	lavender				
1101763328	44.44953	5.32522	lavender				
1101763308	44.44953	5.32522	lavender				
1101755942	44.44953	5.32522	lavender				
1101746206	44.44953	5.32522	lavender				
1101736572	44.44953	5.32522	lavender				
1101722225	44.44953	5.32522	lavender				
1101695149	44.44953	5.32522	lavender				
1101695074	44.44953	5.32522	lavender				
1101695043	44.44953	5.32522	lavender				
1215020516	44.45211	5.1996	lavender				
1104826058	44.45211	5.1996	lavender				
1104763593	44.45211	5.1996	lavender				
1104529265	44.45211	5.1996	lavender				
1104529200	44.45211	5.1996	lavender				
1104504131	44.45211	5.1996	lavender				
1104504041	44.45211	5.1996	lavender				
1104504017	44.45211	5.1996	lavender				
1104504011	44.45211	5.1996	lavender				
1104495199	44.45211	5.1996	lavender				
1104495185	44.45211	5.1996	lavender				
1104328502	44.45211	5.1996	lavender				
1104328494	44.45211	5.1996	lavender				
1104328474	44.45211	5.1996	lavender				
1104328469	44.45211	5.1996	lavender				
1104328463	44.45211	5.1996	lavender				
1104328461	44.45211	5.1996	lavender				
1104328453	44.45211	5.1996	lavender				
1104328442	44.45211	5.1996	lavender				
1104328429	44.45211	5.1996	lavender				
1104328419	44.45211	5.1996	lavender				
1104117492	44.45211	5.1996	lavender				
1103982686	44.45211	5.1996	lavender				
1103982652	44.45211	5.1996	lavender				
1103322398	44.45211	5.1996	lavender				
1103322354	44.45211	5.1996	lavender				
1102763259	44.45211	5.1996	lavender				
1102763210	44.45211	5.1996	lavender				
1102763203	44.45211	5.1996	lavender				
1102763195	44.45211	5.1996	lavender				
1102763179	44.45211	5.1996	lavender				
1102763156	44.45211	5.1996	lavender				
1102753070	44.45211	5.1996	lavender				
1102744946	44.45211	5.1996	lavender				
1102744867	44.45211	5.1996	lavender				
1102744841	44.45211	5.1996	lavender				
1102744784	44.45211	5.1996	lavender				
1102744769	44.45211	5.1996	lavender				
1102744765	44.45211	5.1996	lavender				
1102738168	44.45211	5.1996	lavender				
1102738035	44.45211	5.1996	lavender				
1102487076	44.45211	5.1996	lavender				
1102487034	44.45211	5.1996	lavender				
1102472001	44.45211	5.1996	lavender				
1101869044	44.45211	5.1996	lavender				
1101854324	44.45211	5.1996	lavender				
1101854241	44.45211	5.1996	lavender				
1101823458	44.45211	5.1996	lavender				
1101823429	44.45211	5.1996	lavender				
1101823420	44.45211	5.1996	lavender				
1101823411	44.45211	5.1996	lavender				
1101823376	44.45211	5.1996	lavender				
1101812773	44.45211	5.1996	lavender				
1101812733	44.45211	5.1996	lavender				
1101808611	44.45211	5.1996	lavender				
1101808553	44.45211	5.1996	lavender				
1101783533	44.45211	5.1996	lavender				
1101726590	44.45211	5.1996	lavender				
1101726573	44.45211	5.1996	lavender				
1104481802	44.45455	5.07397	lavender				
1103749181	44.45455	5.07397	lavender				
1103749152	44.45455	5.07397	lavender				
1103749113	44.45455	5.07397	lavender				
1103749086	44.45455	5.07397	lavender				
1103749018	44.45455	5.07397	lavender				
1103748856	44.45455	5.07397	lavender				
1103748826	44.45455	5.07397	lavender				
1103337972	44.45455	5.07397	lavender				
1103337925	44.45455	5.07397	lavender				
1102769705	44.45455	5.07397	lavender				
1102769704	44.45455	5.07397	lavender				
1102769682	44.45455	5.07397	lavender				
1102769662	44.45455	5.07397	lavender				
1102769661	44.45455	5.07397	lavender				
1102751247	44.45455	5.07397	lavender				
1102751243	44.45455	5.07397	lavender				
1102751206	44.45455	5.07397	lavender				
1102741350	44.45455	5.07397	lavender				
1102479968	44.45455	5.07397	lavender				
1102479824	44.45455	5.07397	lavender				
1101848779	44.45455	5.07397	lavender				
1101848766	44.45455	5.07397	lavender				
1101848745	44.45455	5.07397	lavender				
1101848736	44.45455	5.07397	lavender				
1101848688	44.45455	5.07397	lavender				
1101820583	44.45455	5.07397	lavender				
1101787417	44.45455	5.07397	lavender				
1101787383	44.45455	5.07397	lavender				
1101787300	44.45455	5.07397	lavender				
1101787291	44.45455	5.07397	lavender				
1101787289	44.45455	5.07397	lavender				
1101787239	44.45455	5.07397	lavender				
1104507547	44.45684	4.94833	lavender				
1104507506	44.45684	4.94833	lavender				
1104507487	44.45684	4.94833	lavender				
1104378416	44.45684	4.94833	lavender				
1104167975	44.45684	4.94833	lavender				
1104167957	44.45684	4.94833	lavender				
1104167930	44.45684	4.94833	lavender				
1104167899	44.45684	4.94833	lavender				
1103269684	44.45684	4.94833	lavender				
1102756420	44.45684	4.94833	lavender				
1102749935	44.45684	4.94833	lavender				
1102727110	44.45684	4.94833	lavender				
1101838015	44.45684	4.94833	lavender				
1101739137	44.45684	4.94833	lavender				
1101711699	44.45684	4.94833	lavender				
1101698752	44.45684	4.94833	lavender				
1305607166	44.45823	6.73887	lavender				
1119656374	44.45899	1.17732	lavender				
1105519173	44.45899	4.82268	lavender				
1104504013	44.45899	4.82268	lavender				
1104484093	44.45899	4.82268	lavender				
1104117545	44.45899	4.82268	lavender				
1104117531	44.45899	4.82268	lavender				
1103273268	44.45899	4.82268	lavender				
1102744831	44.45899	4.82268	lavender				
1102744819	44.45899	4.82268	lavender				
1102738135	44.45899	4.82268	lavender				
1101869124	44.45899	4.82268	lavender				
1101869108	44.45899	4.82268	lavender				
1101869095	44.45899	4.82268	lavender				
1101854321	44.45899	4.82268	lavender				
1101854242	44.45899	4.82268	lavender				
1101767695	44.45899	4.82268	lavender				
1101754583	44.45899	4.82268	lavender				
1119658909	44.461	1.30299	lavender				
1119658886	44.461	1.30299	lavender				
1104502290	44.461	4.69701	lavender				
1104502231	44.461	4.69701	lavender				
1104476850	44.461	4.69701	lavender				
1102726863	44.461	4.69701	lavender				
1119652138	44.46286	1.42866	lavender				
1119462208	44.46286	1.42866	lavender				
1119423053	44.46286	1.42866	lavender				
1119423051	44.46286	1.42866	lavender				
1119423048	44.46286	1.42866	lavender				
1119302683	44.46286	1.42866	lavender				
1119302601	44.46286	1.42866	lavender				
1117105468	44.46286	4.57134	lavender				
1117105447	44.46286	4.57134	lavender				
1117069959	44.46286	4.57134	lavender				
1117060327	44.46286	4.57134	lavender				
1116930687	44.46286	4.57134	lavender				
1116916561	44.46286	4.57134	lavender				
1116916535	44.46286	4.57134	lavender				
1116916531	44.46286	4.57134	lavender				
1116916497	44.46286	4.57134	lavender				
1116916493	44.46286	4.57134	lavender				
1116916487	44.46286	4.57134	lavender				
1115957312	44.46286	4.57134	lavender				
1115957302	44.46286	4.57134	lavender				
1115680538	44.46286	4.57134	lavender				
1115680529	44.46286	4.57134	lavender				
1115680526	44.46286	4.57134	lavender				
1115680503	44.46286	4.57134	lavender				
1115630151	44.46286	4.57134	lavender				
1115436865	44.46286	4.57134	lavender				
1115407220	44.46286	4.57134	lavender				
1115407212	44.46286	4.57134	lavender				
1115315053	44.46286	4.57134	lavender				
1115000829	44.46286	4.57134	lavender				
1114099553	44.46286	4.57134	lavender				
1114001590	44.46286	4.57134	lavender				
1113736937	44.46286	4.57134	lavender				
1113110820	44.46286	4.57134	lavender				
1113100431	44.46286	4.57134	lavender				
1112936924	44.46286	4.57134	lavender				
1112936883	44.46286	4.57134	lavender				
1112875607	44.46286	4.57134	lavender				
1119721479	44.46458	1.55433	lavender				
1117109624	44.46458	4.44567	lavender				
1117109615	44.46458	4.44567	lavender				
1117109596	44.46458	4.44567	lavender				
1117109591	44.46458	4.44567	lavender				
1117068410	44.46458	4.44567	lavender				
1117068387	44.46458	4.44567	lavender				
1117068377	44.46458	4.44567	lavender				
1117068354	44.46458	4.44567	lavender				
1116923069	44.46458	4.44567	lavender				
1116920619	44.46458	4.44567	lavender				
1116910191	44.46458	4.44567	lavender				
1116910175	44.46458	4.44567	lavender				
1116164287	44.46458	4.44567	lavender				
1116164244	44.46458	4.44567	lavender				
1116164225	44.46458	4.44567	lavender				
1115706573	44.46458	4.44567	lavender				
1115677974	44.46458	4.44567	lavender				
1115677925	44.46458	4.44567	lavender				
1115677908	44.46458	4.44567	lavender				
1115677887	44.46458	4.44567	lavender				
1115677875	44.46458	4.44567	lavender				
1115677850	44.46458	4.44567	lavender				
1115677849	44.46458	4.44567	lavender				
1115677832	44.46458	4.44567	lavender				
1115677825	44.46458	4.44567	lavender				
1115677808	44.46458	4.44567	lavender				
1115529267	44.46458	4.44567	lavender				
1115529257	44.46458	4.44567	lavender				
1115320171	44.46458	4.44567	lavender				
1115320156	44.46458	4.44567	lavender				
1115320140	44.46458	4.44567	lavender				
1115320127	44.46458	4.44567	lavender				
1115320125	44.46458	4.44567	lavender				
1115320120	44.46458	4.44567	lavender				
1115320116	44.46458	4.44567	lavender				
1115320112	44.46458	4.44567	lavender				
1115320099	44.46458	4.44567	lavender				
1115320093	44.46458	4.44567	lavender				
1115320089	44.46458	4.44567	lavender				
1115320055	44.46458	4.44567	lavender				
1115320034	44.46458	4.44567	lavender				
1115250575	44.46458	4.44567	lavender				
1114997872	44.46458	4.44567	lavender				
1114097818	44.46458	4.44567	lavender				
1114000123	44.46458	4.44567	lavender				
1114000122	44.46458	4.44567	lavender				
1114000087	44.46458	4.44567	lavender				
1114000084	44.46458	4.44567	lavender				
1114000047	44.46458	4.44567	lavender				
1113109369	44.46458	4.44567	lavender				
1113096825	44.46458	4.44567	lavender				
1113096822	44.46458	4.44567	lavender				
1112940405	44.46458	4.44567	lavender				
1112900364	44.46458	4.44567	lavender				
1112879887	44.46458	4.44567	lavender				
1112879886	44.46458	4.44567	lavender				
1112879885	44.46458	4.44567	lavender				
1112879874	44.46458	4.44567	lavender				
1112870511	44.46458	4.44567	lavender				
1119823124	44.46616	1.68002	lavender				
1119703464	44.46616	1.68002	lavender				
168862344	44.4667	26.5167	lavender				
1119929071	44.46759	1.80571	lavender				
1586906103	44.4683	6.29886	lavender				
1115354110	44.46888	4.06859	lavender				
